3722.526429,9871052.354
3707.877143,9017429.617
3700.23,8026113.809
3696.492029,8067812.493
3697.687857,7086505.289
3700.265217,7230550.055
3705.984286,7040736.858
3711.825714,7468492.296
3713.146429,7376223.287
3715.887681,7868369.922
3720.74403,8468278.531
3709.736429,10412752.2
3709.917143,10263313.37
3709.515714,10194299.43
3709.184783,10076377.77
3709.404286,10214730.52
3699.036957,10351240.44
3684.367143,10676037.28
3691.413571,10328584.72
3692.775,10309571.94
3694.654348,10625190.1
3691.129286,10572403.26
3686.412857,10856018.27
3681.366429,11285426.1
3680.304348,11385831.84
3680.038571,11846184.76
3695.241429,11951363.98
3692.221429,11848754.63
3691.430714,11476456.31
3693.644203,11119774.44
3692.033571,11121217.72
3693.216429,11085463.27
3709.462143,11273800.03
3733.068841,9854293.286
3710.067857,11348634.8
3699.623913,12482891.81
3703.242143,12811742.78
3698.93,12318086.14
3692.275714,12522683.79
3690.237681,12789979.49
3689.841429,13301789.97
3695.726429,13288837.46
3690.643478,13341667.34
3688.201429,11790305.87
3688.152857,11113617.46
3683.847857,11157221.21
3688.282143,11052411.23
3691.5,11047269.26
3698.797143,10335710.77
3693.936232,10761456.26
3687.409286,12120336.36
3684.273188,12088647.69
3686.965,13682182.09
3694.598551,14095589.76
3696.617857,14362724.34
3688.018841,14230326.09
3687.143571,13780490.84
3684.577143,13631546.84
3660.835714,15272407.51
3661.609286,16047465.89
3661.366667,15968753.73
3665.49,15357542.48
3673.815,14391007.42
3679.323188,14074441.07
3674.793571,14258845.84
3675.400725,14128388.96
3669.987857,15076860.3
3665.762857,16354745.12
3666.275714,16109730.82
3671.40942,15211978.06
3679.514286,13906350.99
3686.182143,13718338.11
3682.806522,13933122.2
3675.771429,14160567.29
3679.871739,13336516.76
3683.887143,13027258.4
3697.668841,12649692.45
3705.212143,12760067.51
3711.010714,12765947.24
3705.474286,13008541.96
3686.569565,13708597.1
3692.734286,13413897.89
3698.46,13631624.89
3704.230435,13515169.26
3702.23,13329894.59
3703.892029,13062020.59
3700.178571,12877924.89
3698.987857,13067541.99
3712.388571,12792894.86
3700.87029,13127878.1
3693.077143,12372998.43
3682.478571,12487610.97
3685.047826,12242691.46
3670.564286,11862472.38
3665.636232,14114862.33
3676.501429,14020450.47
3669.878571,11927126.31
3658.636232,13234281.21
3662.41087,14195521.94
3664.508571,14829503.14
3667.462143,14326287.2
3667.35942,13862738.55
3659.369286,15152778.77
3657.93,15272427.58
3662.627536,15342278.12
3662.702857,14686768.76
3672.407143,13669666.17
3675.986429,14017984.57
3672.977857,15326567.7
3666.083333,16315107.27
3670.434286,16103558.56
3675.204286,15419940.33
3673.4,15737868.56
3663.987143,17181358.91
3665.284286,16693509.7
3669.922857,15460453.94
3661.049275,17063299.05
3656.824286,17041420.07
3654.518571,17288601.8
3657.182609,17184230.84
3657.794286,17220452.75
3666.193571,16396505.12
3669.039286,15360671.78
3671.212319,15033087.36
3675.275714,15262280.69
3675.240714,15618950.04
3667.431159,16827818.14
3662.633571,16675461.12
3660.230714,15773433.84
3657.597826,15360279.79
3658.192857,15323028.07
3661.136364,15365298.75
3665.207143,15183214.3
3671.86087,13654592.65
3680.892143,13583241.51
3679.996429,13774708.74
3680.176429,13818984.27
3677.046377,13869954.45
3678.652143,13612039.6
3669.569286,14476691.66
3672.453623,13667127.44
3677.6,13325133.07
3678.175714,13372818.37
3681.716667,13479635.27
3676.502857,15104292.07
3653.988406,17152923.72
3661.048571,17293613.62
3667.136957,17378496.53
3666.93,17253762.87
3668.361429,17554393.59
3665.507246,18152323.17
3669.133571,17247639.68
3664.48,18056579.51
3663.371739,18171500.47
3672.514286,16485723.16
3683.721739,15866922.04
3679.265714,15783760.73
3687.581429,16074640.72
3694.170714,16651091.55
3692.553571,16575368.83
3690.368116,16641512.85
3689.673239,16794221.69
3695.335507,16728280.79
3696.374286,16542305.42
3695.357143,16629144.24
3693.934058,16657607.39
3695.000714,16972924.34
3702.860145,16230346.89
3710.557857,15659745.42
3708.263043,15679020.35
3700.169286,16013144.56
3695.607246,16195605.46
3696.365,16056494.81
3702.591429,15966902.53
3700.732609,15980834.55
3700.152143,15860415.23
3696.446429,15729053.11
3683.422464,15201920.36
3683.142857,15187388.91
3682.866667,14833797.61
3688.739286,14741583.79
3692.468571,14701959.8
3693.770714,14749568.32
3704.805,15959396.3
3699.268116,15617334.45
3704.59,15402658.61
3704.905,15396953.85
3706.424286,15287748.21
3727.030435,13908354.12
3702.195714,14322556.44
3685.300725,15054349.11
3677.057857,15826771.26
3682.748551,15013865.4
3683.206429,14468091.58
3680.392029,15312473.8
3681.413571,15308959.75
3678.892143,15515756.03
3675.895652,15324435.48
3679.455,14783895.67
3694.623571,14413908.45
3704.748551,14369711.28
3725.081429,13559473.21
3745.592857,11868660.48
3764.796377,13684148.29
3771.576429,13020885.8
3809.116429,7426446.42
3797.822857,8534087.866
3784.547826,10920607.87
3806.365,6695511.91
3815.748571,4330935.391
3809.695652,4211138.142
3817.478571,3925956.086
3809.799275,3654202.305
3810.457857,2769823.074
3826.265217,2301249.814
3877.103571,-164423.4166
3910.906522,-2749985.299
3902.822143,-1737923.607
3961.093478,-1192932.395
3961.127143,552698.73
3988.361594,-951233.0784
3983.028571,-821676.919
3969.267391,-289416.0942
3973.297857,-190655.7329
3965.219286,-101754.0837
3974.701449,-972804.2209
4012.085714,-3005621.171
3984.838571,-1838154.695
3967.202143,-193909.4005
3960.823913,-119605.4507
3972.951429,57858.14133
3972.346377,13779.09645
3975.271429,3031.32937
3989.207143,-983821.3881
3992.010448,-968457.46
3986.12,-204604.5615
3968.998551,1040188.755
3978.41,488415.2005
3995.487857,-850681.3636
4026.434058,-1477415.543
4040.473188,-441823.8318
4047.262143,80483.87592
4045.903571,-102396.5142
4031.034783,-577423.5293
4029.814286,-1404366.255
4041.104348,-1387089.582
4034.041429,-1201614.77
4020.639286,-178745.6869
4003.296377,914146.5246
3993.907857,1814304.97
3980.145,1880663.819
3984.45,2659004.344
3990.357143,3104930.912
4006.297826,307123.3588
4000.497143,412864.546
3988.301429,2154754.684
3993.692029,1982255.023
4004.204286,371781.2433
4013.312319,-112596.9128
4024.686957,-270923.5318
4043.931884,-2530128.928
4038.054286,-2908949.338
4043.639855,-3546128.903
4039.385,-3653673.174
4021.041304,-2565605.017
4019.832857,-1527879.691
4027.480435,-1457760.025
4027.675362,-1524244.88
4021.140714,-1178937.181
4024.602899,-1256004.828
4036.155072,-1133821.13
4037.545652,-706283.188
4033.466429,-197502.993
4041.950725,-174655.302
4036.536429,208953.5858
4029.417143,-407039.7016
4025.603571,-1277626.188
4029.532609,-1149300.382
4041.352143,-1474092.329
4049.260145,-1730277.545
4046.105714,832706.3842
4041.918841,572443.4601
4036.744286,-104684.7975
4013.080435,-2997915.691
3997.987313,-1714619.564
3993.364286,-1221961.843
3999.832609,-900245.0685
4006.928571,-1873421.817
4007.81,-2463872.773
4002.012319,-1727041.272
3992.3,-457745.3468
3994.505714,-920952.222
3995.141304,-73317.8957
3993.225,287923.5838
4001.337681,-933710.5973
4003.418571,-657747.6173
4000.658571,-530264.4442
3997.291429,377505.6745
4010.986429,-1221429.607
4013.918841,-1000148.869
4023.338571,-1186595.225
4023.341304,-1437846.011
4023.065942,-1254166.294
4027.10942,-1512238.438
4024.788571,-1240877.278
4001.992754,978167.7411
4023.685,1019307.756
4038.594286,-708692.3081
4041.337681,-716168.0014
4041.44,-1455499.078
4041.459286,-2080923.003
4058.181159,-398670.7114
4059.034286,797789.6518
4045.340714,1294310.677
4045.718116,1479048.995
4041.481429,1720228.298
4055.658824,2493967.516
4056.42,3118627.669
4046.818116,2851901.442
4050.24,2586706.539
4059.258696,2370159.405
4064.148571,2690259.089
4053.325,2813139.882
4056.317391,2733562.644
4059.652857,2297304.572
4054.172857,2218068.071
4044.642029,2007891.94
4031.832143,1578978.65
4033.439855,1711513.816
4033.485,1672202.084
4029.273913,1688632.126
4026.378261,2078966.464
4042.237143,2737161.723
4049.060714,2646626.301
4040.215,2626210.72
4036.347101,3108806.797
4034.981429,3694558.355
4027.944203,2966294.191
4033.775714,1862891.108
4120.675714,899693.1893
4195.961594,1196233.954
4203.010714,735144.0914
4228.410145,515582.5771
4223.375714,1561113.52
4219.9,1232420.637
4216.490714,1198095.284
4224.671014,1997928.287
4238.127206,1772820.999
4241.547143,1019385.429
4267.342754,-88362.61101
4254.041429,1288312.975
4249.352899,885485.262
4256.815,704463.8809
4251.68,534212.8089
4252.372464,-288456.5458
4223.297143,-548396.304
4228.826812,2605231.878
4228.282857,2698328.838
4208.044928,1324058.949
4197.661429,-322008.6007
3946.726087,2106648.455
3878.242029,2885411.56
3848.304286,5832459.911
3862.622857,5849645.311
3866.95942,6136726.734
3870.775714,5935282.877
3873.596377,5662830.871
3888.635714,5312837.43
3863.647857,6381339.773
3856.810145,6360545.028
3852.968116,6441384.409
3863.233571,6277319.189
3866.430435,6265290.204
3880.551429,5974733.799
3883.586429,6318617.336
3879.57029,6313137.226
3887.062143,5996476.716
3869.162857,6629349.203
3866.813768,6889637.506
3877.575714,6864430.144
3876.658571,7130066.285
3881.555797,6854507.135
3887.381429,6382129.867
3886.681429,6833969.111
3877.713043,6657333.181
3886.673913,6741735.59
3909.302857,5582734.359
3930.506618,5317448.704
3948.993571,3779843.503
3950.648551,3488585.918
3937.17,5321480.563
3925.978986,5321481.613
3924.48,5768319.869
3928.705714,6057445.27
3921.96,6468269.448
3924.05,6295714.873
3926.962143,5845471.828
3930.108571,5676654.744
3929.348571,5867320.357
3895.537681,6415199.076
3886.776429,7454960.918
3887.187143,7818235.627
3894.092143,7328698.68
3891.908696,7404596.34
3903.168571,6445083.459
3902.182857,6573799.342
3891.837143,7110053.246
3885.986957,7633088.63
3903.867143,6820756.704
3913.897857,6259148.222
3900.603571,6932222.043
3896.29058,7476933.264
3906.96,7178028.336
3906.21087,6988803.104
3908.143571,7104702.067
3905.9,7731492.506
3899.562143,7738856.144
3897.62971,7860836.146
3890.469286,8134674.18
3884.169286,8387958.942
3892.800714,7886421.198
3903.911429,7468175.218
3907.945652,7234922.657
3907.154286,7444884.356
3908.172143,7090291.133
3910.617391,7206855.466
3924.389286,6820410.261
3921.066429,6780577.644
3922.515942,6746000.493
3923.344286,6397413.725
3922.589855,6231349.061
3926.949286,5974335.788
3913.276429,6250009.705
3911.8,5855334.175
3907.92029,5916941.594
3906.076429,6234031.248
3904.92029,6266868.943
3905.022857,6474904.614
3865.147857,6584663.358
3835.542857,6453588.992
3846.933571,6275499.898
3896.78913,5402276.241
3898.91,4492907.433
3909.945714,3420797.182
3909.712857,3414236.152
3906.755714,3529870.768
3908.889286,3621554.686
