3443.877143,8041736.758,6860910.449,5895207.485,5311986.496,5718779.211
3440.898571,9461640.724,8041736.758,6860910.449,5895207.485,5311986.496
3444.5,8603034.067,9461640.724,8041736.758,6860910.449,5895207.485
3442.457143,9412852.291,8603034.067,9461640.724,8041736.758,6860910.449
3442.097826,9465872.491,9412852.291,8603034.067,9461640.724,8041736.758
3446.360714,7837424.241,9465872.491,9412852.291,8603034.067,9461640.724
3450.627536,7913830.943,7837424.241,9465872.491,9412852.291,8603034.067
3441.89,9756511.705,7913830.943,7837424.241,9465872.491,9412852.291
3436.706429,9669118.08,9756511.705,7913830.943,7837424.241,9465872.491
3443.764493,11298576.03,9669118.08,9756511.705,7913830.943,7837424.241
3442.622857,10996651.16,11298576.03,9669118.08,9756511.705,7913830.943
3445.821014,9492088.347,10996651.16,11298576.03,9669118.08,9756511.705
3450.515714,7880277.501,9492088.347,10996651.16,11298576.03,9669118.08
3451.578261,7652016.649,7880277.501,9492088.347,10996651.16,11298576.03
3448.801429,8473875.602,7652016.649,7880277.501,9492088.347,10996651.16
3449.677536,8182669.41,8473875.602,7652016.649,7880277.501,9492088.347
3451.857143,7894734.315,8182669.41,8473875.602,7652016.649,7880277.501
3450.965714,7920637.433,7894734.315,8182669.41,8473875.602,7652016.649
3451.8,7835126.964,7920637.433,7894734.315,8182669.41,8473875.602
3451.786232,7986649.918,7835126.964,7920637.433,7894734.315,8182669.41
3452.016429,7738895.439,7986649.918,7835126.964,7920637.433,7894734.315
3446.235507,9575838.244,7738895.439,7986649.918,7835126.964,7920637.433
3447.704688,8894344.274,9575838.244,7738895.439,7986649.918,7835126.964
3452.731429,7758728.356,8894344.274,9575838.244,7738895.439,7986649.918
3458.884058,6572082.147,7758728.356,8894344.274,9575838.244,7738895.439
3459.712857,6703943.394,6572082.147,7758728.356,8894344.274,9575838.244
3449.364286,8627235.093,6703943.394,6572082.147,7758728.356,8894344.274
3450.371429,8388795.575,8627235.093,6703943.394,6572082.147,7758728.356
3449.065217,8692179.591,8388795.575,8627235.093,6703943.394,6572082.147
3449.412857,8644026.17,8692179.591,8388795.575,8627235.093,6703943.394
3451.703623,8120491.949,8644026.17,8692179.591,8388795.575,8627235.093
3439.914286,10717085.92,8120491.949,8644026.17,8692179.591,8388795.575
3440.941304,10707719.23,10717085.92,8120491.949,8644026.17,8692179.591
3438.870714,10722689.71,10707719.23,10717085.92,8120491.949,8644026.17
3437.219565,10910467.58,10722689.71,10707719.23,10717085.92,8120491.949
3436.641429,12139062.71,10910467.58,10722689.71,10707719.23,10717085.92
3437.716429,11635747.01,12139062.71,10910467.58,10722689.71,10707719.23
3438.608824,11348812.08,11635747.01,12139062.71,10910467.58,10722689.71
3437.862143,11381712.44,11348812.08,11635747.01,12139062.71,10910467.58
3437.613768,11578671.81,11381712.44,11348812.08,11635747.01,12139062.71
3437.777857,11165537.32,11578671.81,11381712.44,11348812.08,11635747.01
3446.127143,10867794.71,11165537.32,11578671.81,11381712.44,11348812.08
3446.922857,10784622.79,10867794.71,11165537.32,11578671.81,11381712.44
